,partido,candidato,nick,followers,fecha,post,post_clean,sentimiento,sentimiento_num,negative,neutral,positive,video,foto,repost,retweet,viewed,comments,comments vs viewed,shared,shared vs viewed,likes,likes vs viewed,votos,porcentaje,escaños
218,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-16,"Para Escudero, la política va de ayudar a la gente de su barrio, y espera “dar ese punto de realidad que muchas veces falta en las instituciones”. Defiende que hacen falta más gitanos y gitanas en la política y la administración https://elsaltodiario.com/pueblo-gitano/candidatos-camndidatas-gitanas-ayuntamientos?&utm_medium=social&utm_campaign=web&utm_source=twitter vía 
@elsaltodiario","para escudero la poltica va de ayudar a la gente de su barrio y espera dar ese punto de realidad que muchas veces falta en las instituciones defiende que hacen falta ms gitanos y gitanas en la poltica y la administracin  va 
",Negative,-1,0.9098083,0.059386868,0.030804917,False,True,False,True,7545,6,0.0007952286282306163,26,0.0034459907223326706,56,0.0074221338634857525,615171,0.1835,27
219,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-16,"Hoy hemos estado, mi compañera 
@Jimegongo
y yo en 
@AetTransexualia
, el primer colectivo trans que se creó en España, nos han hablado de la inmensa labor que está realizando, tanto en bolsas de trabajo como de formación. Así como en reparto de alimentos y ayuda a personas trans en situación muy vulnerable y de calle. Atencion e información personas con VIH. En este momento tienen a 16 personas trans como trabajadoras/es, que venían de situaciones de extrema exclusión. 

Le expusimos el programa electoral de 
@MasMadrid__
y los compromisos con el colectivo LGTBI y TRANS, así como los específicos para personas en situación de calle y abandono. También que vamos a hacer cumplir y reglamentar las leyes TRANS y LGTBI de la Comunidad de Madrid con 
@Monica_Garcia_G
como Presidenta de la Comunidad.

Gracias TRANSEXUALIA por todo el trabajo que realizáis, por ser referentes y faros en el activismo, en especial a Cristina coordinando tantos proyectos.","hoy hemos estado mi compaera 

y yo en 

 el primer colectivo trans que se cre en espaa nos han hablado de la inmensa labor que est realizando tanto en bolsas de trabajo como de formacin as como en reparto de alimentos y ayuda a personas trans en situacin muy vulnerable y de calle atencion e informacin personas con vih en este momento tienen a 16 personas trans como trabajadorases que venan de situaciones de extrema exclusin 

le expusimos el programa electoral de 

y los compromisos con el colectivo lgtbi y trans as como los especficos para personas en situacin de calle y abandono tambin que vamos a hacer cumplir y reglamentar las leyes trans y lgtbi de la comunidad de madrid con 

como presidenta de la comunidad

gracias transexualia por todo el trabajo que realizis por ser referentes y faros en el activismo en especial a cristina coordinando tantos proyectos",Positive,1,0.18429141,0.105353706,0.7103549,False,True,False,True,8499,1,0.00011766090128250382,27,0.0031768443346276033,66,0.007765619484645252,615171,0.1835,27
220,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-17,"Gracias a 
@telemadrid
por el debate electoral de anoche. Cada una dejó sus prioridades claras: un gobierno que se ocupe de los problemas de Madrid no sólo es posible, es lo próximo que está por venir.","gracias a 

por el debate electoral de anoche cada una dej sus prioridades claras un gobierno que se ocupe de los problemas de madrid no slo es posible es lo prximo que est por venir",Positive,1,0.18904285,0.1259382,0.68501896,False,True,False,False,20800,177,0.008509615384615385,78,0.00375,246,0.011826923076923077,615171,0.1835,27
221,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-17,"PLAZA MAYOR • 20 MAYO • 10:30

¡No te quedes sin sitio!

Reserva tu entrada en http://masmadrid.org/actocentral","plaza mayor  20 mayo  1030

no te quedes sin sitio

reserva tu entrada en ",Neutral,0,0.016489897,0.90363127,0.07987889,False,True,False,True,53200,75,0.0014097744360902255,128,0.002406015037593985,259,0.004868421052631579,615171,0.1835,27
222,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-17,"Necesitamos gobiernos implicados en acabar con la lgtbifobia, que destinen recursos a sensibilización y formación de profesionales en centros y servicios públicos. Vivir sin miedo ni odio para poder ser libres 🏳️‍🌈🏳️‍⚧️",necesitamos gobiernos implicados en acabar con la lgtbifobia que destinen recursos a sensibilizacin y formacin de profesionales en centros y servicios pblicos vivir sin miedo ni odio para poder ser libres ,Positive,1,0.29414228,0.18262884,0.5232289,False,True,False,False,8386,31,0.0036966372525637967,46,0.005485332697352731,127,0.015144288099212973,615171,0.1835,27
223,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-17,"No vamos a permitir que Ayuso desvíe el foco para no hablar de los problemas de los madrileños.

En las elecciones de Madrid se tiene que hablar de Madrid. De sus barrios, sus municipios, sus familias.","no vamos a permitir que ayuso desve el foco para no hablar de los problemas de los madrileos

en las elecciones de madrid se tiene que hablar de madrid de sus barrios sus municipios sus familias",Negative,-1,0.9193403,0.058274373,0.022385338,False,True,False,True,32500,84,0.0025846153846153844,202,0.006215384615384616,480,0.014769230769230769,615171,0.1835,27
224,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-17,"Hoy es el Día Internacional contra la LGTBIfobia y este año lo que parecían nubarrones lejanos es ya una amenaza palpable y real:
-criminalización del drag en muchos estados de EEUU
-prohibición de contenidos en los que aparecen personas LGTBI en Hungría
-denuncias anónimas contra nuestras familias en plena UE
-impedimento por ejemplo de que parejas de mujeres lesbianas puedan inscribir a sus hijos en el registro en Italia
-en España vivimos la amenaza del PP y Vox de derogar leyes LGTBI y de retroceder por primera vez desde la democracia

La agenda antiderechos trata de recortar la libertad allí donde tiene oportunidad. 

En 70 países se sigue persiguiendo a las personas LGTBI y en 11 con pena de muerte. Y los avances democráticos allí donde se han dado se están poniendo en el punto de mira. 

Se ha avanzado mucho en estas décadas y no podemos permitir que traten de arrebatárnoslo. Esta es una lucha entre la democracia y la internacional del odio que está usándonos como chivo expiatorio.","hoy es el da internacional contra la lgtbifobia y este ao lo que parecan nubarrones lejanos es ya una amenaza palpable y real
criminalizacin del drag en muchos estados de eeuu
prohibicin de contenidos en los que aparecen personas lgtbi en hungra
denuncias annimas contra nuestras familias en plena ue
impedimento por ejemplo de que parejas de mujeres lesbianas puedan inscribir a sus hijos en el registro en italia
en espaa vivimos la amenaza del pp y vox de derogar leyes lgtbi y de retroceder por primera vez desde la democracia

la agenda antiderechos trata de recortar la libertad all donde tiene oportunidad 

en 70 pases se sigue persiguiendo a las personas lgtbi y en 11 con pena de muerte y los avances democrticos all donde se han dado se estn poniendo en el punto de mira 

se ha avanzado mucho en estas dcadas y no podemos permitir que traten de arrebatrnoslo esta es una lucha entre la democracia y la internacional del odio que est usndonos como chivo expiatorio",Negative,-1,0.8798359,0.06736472,0.052799366,False,False,False,True,92800,81,0.0008728448275862069,457,0.0049245689655172415,985,0.010614224137931035,615171,0.1835,27
225,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-17,"¡Fuenlabrada! Nos vemos este jueves a las 18.30h con 
@juanjojurado
y muchas más para hablar de lo próximo que llega tras el 28M 💚","fuenlabrada nos vemos este jueves a las 1830h con 

y muchas ms para hablar de lo prximo que llega tras el 28m ",Positive,1,0.0069205104,0.22369228,0.7693872,False,True,False,False,6901,17,0.002463411099840603,30,0.00434719605854224,55,0.007969859440660775,615171,0.1835,27
226,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-17,"¿Qué es lo próximo? 
Ven a conocerlo‼️

Tenemos un proyecto de futuro para vivir mejor que estamos deseando compartir contigo 💚

🗓️ Este viernes 19 de mayo
🕡 A las 18:30h
📍 En la Plaza de Cervantes
#AlcaládeHenares 

¡Te esperamos!","qu es lo prximo 
ven a conocerlo

tenemos un proyecto de futuro para vivir mejor que estamos deseando compartir contigo 

 este viernes 19 de mayo
 a las 1830h
 en la plaza de cervantes
alcaldehenares 

te esperamos",Positive,1,0.009308603,0.086835325,0.9038561,False,True,False,True,5684,8,0.0014074595355383533,27,0.004750175932441942,48,0.00844475721323012,615171,0.1835,27
227,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-17,"Acompañamos a las vecinas y vecinos de San Fernando en la manifestación de la 
@paml7b
.

El gobierno de Ayuso termina sin soluciones ni alternativas para las familias expulsadas de sus casas.","acompaamos a las vecinas y vecinos de san fernando en la manifestacin de la 



el gobierno de ayuso termina sin soluciones ni alternativas para las familias expulsadas de sus casas",Negative,-1,0.86543965,0.080963984,0.053596325,False,True,False,False,13100,41,0.003129770992366412,88,0.006717557251908397,209,0.015954198473282444,615171,0.1835,27
228,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-17,"El mejor plan del fin de semana 🌞

🎟 No te quedes sin tu entrada gratuita","el mejor plan del fin de semana 

 no te quedes sin tu entrada gratuita",Positive,1,0.022142058,0.037318055,0.94053996,False,True,False,False,31600,134,0.004240506329113924,79,0.0025,218,0.00689873417721519,615171,0.1835,27
229,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-18,"Aquí está más explicado y desarrollado. Gracias 
@luiscereijo
por ese hilo:","aqu est ms explicado y desarrollado gracias 

por ese hilo",Positive,1,0.06060881,0.09245818,0.846933,False,True,True,False,50700,26,0.0005128205128205128,10,0.0001972386587771203,33,0.0006508875739644971,615171,0.1835,27
230,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-18,"Buenos días, el ejercicio físico y el deporte son una parte fundamental de vivir mejor. Proponemos incorporar monitores y entrenadores en los parques, plazas e instalaciones al aire libre para facilitar el ejercicio.

-Y arreglar la sanidad pública-","buenos das el ejercicio fsico y el deporte son una parte fundamental de vivir mejor proponemos incorporar monitores y entrenadores en los parques plazas e instalaciones al aire libre para facilitar el ejercicio

y arreglar la sanidad pblica",Positive,1,0.03515236,0.2168219,0.7480257,False,False,False,False,527300,1364,0.0025867627536506734,555,0.001052531765598331,504,0.0009558126303811871,615171,0.1835,27
231,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-18,"🪧🏥Quizás no abra las portadas de los periódicos... pero los hospitales de Madrid llevan 2 semanas en HUELGA INDEFINIDA ante la situación ILEGAL que vive el 54% de sus médicos y facultativos, encadenando contratos temporales durante años.",quizs no abra las portadas de los peridicos pero los hospitales de madrid llevan 2 semanas en huelga indefinida ante la situacin ilegal que vive el 54 de sus mdicos y facultativos encadenando contratos temporales durante aos,Negative,-1,0.9365061,0.044962063,0.018531865,False,True,False,True,7319,5,0.0006831534362617844,161,0.021997540647629456,145,0.019811449651591748,615171,0.1835,27
232,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-18,"Mientras Ayuso mira a la Moncloa las residencias de Madrid siguen con casos de comida bazofia que son estremecedores. Vamos a revertir esta situación.

Escribo en 
@publico_es
:","mientras ayuso mira a la moncloa las residencias de madrid siguen con casos de comida bazofia que son estremecedores vamos a revertir esta situacin

escribo en 

",Negative,-1,0.92410976,0.0515261,0.024364188,False,True,True,False,14300,138,0.00965034965034965,115,0.008041958041958041,327,0.022867132867132867,615171,0.1835,27
233,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-18,"Concentración frente a la presidencia de la Comunidad de Madrid por la dignificación del turno de oficio.

Sin justicia social no hay democracia, y el turno de oficio y la justicia gratuita son la justicia social en el Poder Judicial.","concentracin frente a la presidencia de la comunidad de madrid por la dignificacin del turno de oficio

sin justicia social no hay democracia y el turno de oficio y la justicia gratuita son la justicia social en el poder judicial",Positive,1,0.2469454,0.20748079,0.5455738,False,True,False,True,4088,5,0.001223091976516634,15,0.003669275929549902,28,0.00684931506849315,615171,0.1835,27
234,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-18,"Nos reunimos con 
@FRAVM
para hablar de los cambios que tienen que llegar el 28M. Nuestra Ley PAUs garantizará que los nuevos barrios crezcan asegurando el acceso a derechos e instalaciones públicas imprescindibles.","nos reunimos con 

para hablar de los cambios que tienen que llegar el 28m nuestra ley paus garantizar que los nuevos barrios crezcan asegurando el acceso a derechos e instalaciones pblicas imprescindibles",Positive,1,0.10089544,0.30931664,0.58978796,False,True,False,False,5514,23,0.0041712005803409506,31,0.005622052956111716,70,0.012694958287994197,615171,0.1835,27
235,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-18,Este viernes nos vemos en Alcalá con Rosa Romero y te esperamos para formar parte de lo próximo que va a llegar este 28M 🙂,este viernes nos vemos en alcal con rosa romero y te esperamos para formar parte de lo prximo que va a llegar este 28m ,Positive,1,0.0063841403,0.06905765,0.92455816,False,True,False,False,5940,17,0.002861952861952862,25,0.004208754208754209,47,0.007912457912457913,615171,0.1835,27
236,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-18,"El mejor plan de sábado lo pone 
@MasMadrid__
💚
No te quedes sin tu entrada gratuita: https://masmadrid.org/actocentral/","el mejor plan de sbado lo pone 


no te quedes sin tu entrada gratuita ",Positive,1,0.040843084,0.04925017,0.9099068,False,True,False,False,20400,119,0.005833333333333334,72,0.0035294117647058825,193,0.00946078431372549,615171,0.1835,27
237,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-19,"Buenos días, llevamos años con un gobierno de la Comunidad de Madrid defiende siempre a los fondos buitre. Crearemos una viceconsejería de los inquilinos que desarrolle políticas de vivienda desde la perspectiva de la defensa de sus derechos.

-Y arreglar la sanidad pública-","buenos das llevamos aos con un gobierno de la comunidad de madrid defiende siempre a los fondos buitre crearemos una viceconsejera de los inquilinos que desarrolle polticas de vivienda desde la perspectiva de la defensa de sus derechos

y arreglar la sanidad pblica",Positive,1,0.16889368,0.14608534,0.685021,False,False,False,False,13400,147,0.010970149253731343,48,0.003582089552238806,132,0.009850746268656717,615171,0.1835,27
238,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-19,"Aquí trabajamos por Madrid, aspiramos a Madrid y vamos a gobernar Madrid. Somos la única alternativa al PP.

Me entrevistan en 
@Madridiario
:","aqu trabajamos por madrid aspiramos a madrid y vamos a gobernar madrid somos la nica alternativa al pp

me entrevistan en 

",Positive,1,0.112510286,0.10202049,0.78546923,False,True,True,False,14000,178,0.012714285714285714,73,0.005214285714285715,191,0.013642857142857142,615171,0.1835,27
239,MÁS MADRID,Mónica García, @Monica_Garcia_G,193600,2023-05-19,"El Gobierno del #PPAyuso ha burlado la legalidad con 1.436 ‘pagos sin contrato’, por +1.700 Mill€, entre 2020 y 2022. 

En 
@MasMadrid__
no vamos a pasar por alto este abuso de la legalidad, y hemos pedido al Tribunal de Cuentas que despeje responsabilidades de todo tipo.

🧶1…","el gobierno del ppayuso ha burlado la legalidad con 1436 pagos sin contrato por 1700 mill entre 2020 y 2022 

en 

no vamos a pasar por alto este abuso de la legalidad y hemos pedido al tribunal de cuentas que despeje responsabilidades de todo tipo

1",Negative,-1,0.9367516,0.03659364,0.026654778,False,True,False,True,6410,7,0.00109204368174727,39,0.006084243369734789,71,0.01107644305772231,615171,0.1835,27
